wall_time_iso,t_wall,t_perf,session_elapsed_s,event,robot_id,payload_json
2026-08-18T06:05:00.634+00:00,1787033100.6344311,192912.6641988,0.22388569999020547,session_start,,"{""scenario"":""latencia"",""condition"":""delay_000"",""replicate"":6,""controller_mode"":""apf_fsm"",""requested_delay_ms"":0.0,""jitter_ms"":0.0,""collision_threshold_m"":0.12,""homography_mode"":""estabilizada"",""camera_calibration_enabled"":true,""camera_calibration_path"":""paper/configuracion_publica/camera_calibration.json"",""localization_alignment_enabled"":true,""localization_alignment"":{""version"":1,""method"":""translation_bias_after_parallax"",""enabled"":true,""offset_x_m"":-0.01286124999999999,""offset_y_m"":-0.011444499999999982,""marker_height_m"":0.09,""workspace_width_m"":1.2,""workspace_height_m"":1.2,""calibration_points"":[""P_03_03"",""P_09_03"",""P_09_09"",""P_03_09""],""calibration_rmse_m"":0.006934283808548666,""calibration_max_error_m"":0.011660421596687702,""path"":""paper/configuracion_publica/localization_alignment.json""},""parallax_enabled"":true,""pose_filter_enabled"":true,""robot_ids"":[1,2,3,10],""workspace_width_m"":1.2,""workspace_height_m"":1.2,""workspace_marker_size_m"":{""4"":0.056,""5"":0.056,""6"":0.071,""7"":0.071},""robot_marker_height_m"":0.09,""command_rate_hz"":12,""command_redundancy"":1,""command_ack_probe_interval_s"":0.0,""avoid_enabled"":true,""avoid_radius_m"":0.28,""repulsion_gain"":0.7,""fsm_tangential_gain"":0.85,""fsm_tangential_max"":0.75,""fsm_avoid_max_linear_pct"":24.0,""fsm_curve_min_turn_pct"":30.0,""fsm_curve_linear_cap_pct"":8.0,""nav_stall_detect_s"":0.6,""nav_stall_recovery_burst_s"":0.35,""nav_stall_recovery_cooldown_s"":0.25,""nav_stall_turn_pct"":38.0,""nav_stall_forward_pct"":35.0,""linear_gain_pct_per_m"":70.0,""angular_gain_pct_per_rad"":10.0,""angular_derivative_gain"":3.5,""vmax_pct"":35.0,""distance_tolerance_m"":0.02,""grid_positioning_accuracy_m"":0.02,""path_clearance_m"":0.08,""walls"":[],""schema_version"":1,""run_name"":""20260818_010500_latencia_delay_000_r06"",""started_utc"":""2026-08-18T06:05:00.411+00:00"",""python"":""3.10.8 (tags/v3.10.8:aaaf517, Oct 11 2022, 16:50:30) [MSC v.1933 64 bit (AMD64)]"",""platform"":""Windows-10-10.0.26200-SP0"",""git"":{""commit"":""fa313c5a48dfcaf4d082ceb2a64612aa9e175c83"",""branch"":""codex/paper-experimentos"",""dirty"":true}}"
2026-08-18T06:05:00.635+00:00,1787033100.635434,192912.6649607,0.2246476000000257,automation_config,,"{""safety_distance_m"":0.12,""pose_abort_timeout_s"":1.2,""close_pose_timeout_s"":0.45,""close_pose_distance_m"":0.35,""stall_timeout_s"":6.0,""network_abort_timeout_s"":120.0,""scenario_direction"":""reverse"",""requested_direction"":""reverse"",""positioning_costs"":{""forward_m"":0.9190451082403229,""reverse_m"":0.002995748894347502},""robots"":[{""robot_id"":2,""start"":[1.0,0.85],""goal"":[0.2,0.4]}]}"
2026-08-18T06:05:00.635+00:00,1787033100.635434,192912.6650137,0.22470059999614023,scenario_started,,"{""scenario"":""latencia"",""condition"":""delay_000"",""replicate"":6,""direction"":""reverse"",""robots"":[2],""specifications"":[{""robot_id"":2,""start"":[1.0,0.85],""goal"":[0.2,0.4]}]}"
2026-08-18T06:05:00.635+00:00,1787033100.635434,192912.6650916,0.22477850000723265,target_assigned,2,"{""x"":0.2,""y"":0.4,""path_points"":2,""pose_available"":true}"
2026-08-18T06:05:00.636+00:00,1787033100.6364322,192912.665588,0.2252749000035692,safety_pose_lost,1,{}
2026-08-18T06:05:00.793+00:00,1787033100.7931142,192912.8231508,0.3828376999881584,safety_pose_lost,3,{}
2026-08-18T06:05:00.793+00:00,1787033100.7931142,192912.8231824,0.38286929999594577,safety_pose_lost,10,{}
2026-08-18T06:05:00.964+00:00,1787033100.9640388,192912.9932617,0.5529486000014003,pose_recovered,3,{}
2026-08-18T06:05:04.676+00:00,1787033104.6764827,192916.7061601,4.265847000002395,state_transition,2,"{""from"":""ORIENT"",""to"":""RUN"",""controller_mode"":""apf_fsm""}"
2026-08-18T06:05:25.393+00:00,1787033125.3937097,192937.4223512,24.98203809998813,navigation_stall_recovery,2,"{""action"":""turn"",""distance_error_m"":0.027875502243607558,""angle_error_rad"":0.5674930917113667,""mode"":""RUN""}"
2026-08-18T06:05:26.979+00:00,1787033126.9790533,192939.0077403,26.567427200003294,target_reached,2,"{""x"":0.2106671592789671,""y"":0.41662229959944114,""goal_x"":0.2,""goal_y"":0.4,""distance_error_m"":0.019750674192453122}"
2026-08-18T06:05:28.142+00:00,1787033128.142558,192940.1713929,27.731079799996223,global_stop,,{}
2026-08-18T06:05:28.142+00:00,1787033128.142558,192940.1719426,27.73162949999096,session_stop,,"{""reason"":""completed""}"
