wall_time_iso,t_wall,t_perf,session_elapsed_s,event,robot_id,payload_json
2026-08-18T05:57:35.725+00:00,1787032655.7253985,192467.7662543,0.17412209999747574,session_start,,"{""scenario"":""cruce_2"",""condition"":""baseline_final"",""replicate"":9,""controller_mode"":""apf_puro"",""requested_delay_ms"":0.0,""jitter_ms"":0.0,""collision_threshold_m"":0.12,""homography_mode"":""estabilizada"",""camera_calibration_enabled"":true,""camera_calibration_path"":""paper/configuracion_publica/camera_calibration.json"",""localization_alignment_enabled"":true,""localization_alignment"":{""version"":1,""method"":""translation_bias_after_parallax"",""enabled"":true,""offset_x_m"":-0.01286124999999999,""offset_y_m"":-0.011444499999999982,""marker_height_m"":0.09,""workspace_width_m"":1.2,""workspace_height_m"":1.2,""calibration_points"":[""P_03_03"",""P_09_03"",""P_09_09"",""P_03_09""],""calibration_rmse_m"":0.006934283808548666,""calibration_max_error_m"":0.011660421596687702,""path"":""paper/configuracion_publica/localization_alignment.json""},""parallax_enabled"":true,""pose_filter_enabled"":true,""robot_ids"":[1,2,3,10],""workspace_width_m"":1.2,""workspace_height_m"":1.2,""workspace_marker_size_m"":{""4"":0.056,""5"":0.056,""6"":0.071,""7"":0.071},""robot_marker_height_m"":0.09,""command_rate_hz"":12,""command_redundancy"":1,""command_ack_probe_interval_s"":0.0,""avoid_enabled"":true,""avoid_radius_m"":0.28,""repulsion_gain"":0.7,""fsm_tangential_gain"":0.85,""fsm_tangential_max"":0.75,""fsm_avoid_max_linear_pct"":24.0,""fsm_curve_min_turn_pct"":30.0,""fsm_curve_linear_cap_pct"":8.0,""nav_stall_detect_s"":0.6,""nav_stall_recovery_burst_s"":0.35,""nav_stall_recovery_cooldown_s"":0.25,""nav_stall_turn_pct"":38.0,""nav_stall_forward_pct"":35.0,""linear_gain_pct_per_m"":70.0,""angular_gain_pct_per_rad"":10.0,""angular_derivative_gain"":3.5,""vmax_pct"":35.0,""distance_tolerance_m"":0.02,""grid_positioning_accuracy_m"":0.02,""path_clearance_m"":0.08,""walls"":[],""schema_version"":1,""run_name"":""20260818_005735_cruce_2_baseline_final_r09"",""started_utc"":""2026-08-18T05:57:35.551+00:00"",""python"":""3.10.8 (tags/v3.10.8:aaaf517, Oct 11 2022, 16:50:30) [MSC v.1933 64 bit (AMD64)]"",""platform"":""Windows-10-10.0.26200-SP0"",""git"":{""commit"":""fa313c5a48dfcaf4d082ceb2a64612aa9e175c83"",""branch"":""codex/paper-experimentos"",""dirty"":true}}"
2026-08-18T05:57:35.725+00:00,1787032655.7253985,192467.766553,0.17442080000182614,automation_config,,"{""safety_distance_m"":0.12,""pose_abort_timeout_s"":1.2,""close_pose_timeout_s"":0.45,""close_pose_distance_m"":0.35,""stall_timeout_s"":6.0,""network_abort_timeout_s"":120.0,""scenario_direction"":""forward"",""requested_direction"":""forward"",""positioning_costs"":{""forward_m"":0.018154341656500497,""reverse_m"":1.5902855651710868},""robots"":[{""robot_id"":3,""start"":[1.0,0.625],""goal"":[0.2,0.625]},{""robot_id"":2,""start"":[0.2,0.625],""goal"":[1.0,0.625]}]}"
2026-08-18T05:57:35.725+00:00,1787032655.7253985,192467.7666115,0.17447930001071654,scenario_started,,"{""scenario"":""cruce_2"",""condition"":""baseline_final"",""replicate"":9,""direction"":""forward"",""robots"":[3,2],""specifications"":[{""robot_id"":3,""start"":[1.0,0.625],""goal"":[0.2,0.625]},{""robot_id"":2,""start"":[0.2,0.625],""goal"":[1.0,0.625]}]}"
2026-08-18T05:57:35.725+00:00,1787032655.7253985,192467.7667449,0.1746127000078559,target_assigned,3,"{""x"":0.2,""y"":0.625,""path_points"":2,""pose_available"":true}"
2026-08-18T05:57:35.725+00:00,1787032655.7253985,192467.7668299,0.17469770001480356,target_assigned,2,"{""x"":1.0,""y"":0.625,""path_points"":2,""pose_available"":true}"
2026-08-18T05:57:35.726+00:00,1787032655.7264,192467.7671991,0.17506690000300296,safety_pose_lost,1,{}
2026-08-18T05:57:35.852+00:00,1787032655.85228,192467.8939135,0.30178130001877435,state_transition,2,"{""from"":""ORIENT"",""to"":""APF"",""controller_mode"":""apf_puro""}"
2026-08-18T05:57:35.854+00:00,1787032655.8542795,192467.8957906,0.3036584000219591,state_transition,3,"{""from"":""ORIENT"",""to"":""APF"",""controller_mode"":""apf_puro""}"
2026-08-18T05:57:35.855+00:00,1787032655.8552797,192467.8966862,0.3045540000020992,safety_pose_lost,10,{}
2026-08-18T05:57:50.696+00:00,1787032670.6969914,192482.7380941,15.145961900008842,target_reached,3,"{""x"":0.19295542598955065,""y"":0.6413867896353275,""goal_x"":0.2,""goal_y"":0.625,""distance_error_m"":0.017836841019114747}"
2026-08-18T05:58:09.904+00:00,1787032689.9047403,192501.9450237,34.35289150002063,automation_abort,,"{""reason"":""scenario_stalled_R2""}"
2026-08-18T05:58:09.904+00:00,1787032689.9047403,192501.9452393,34.3531071000034,global_stop,,{}
2026-08-18T05:58:09.905+00:00,1787032689.9056551,192501.9455937,34.35346149999532,session_stop,,"{""reason"":""scenario_stalled_R2""}"
